WormBase Sequence Name	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Strand	Gene stable ID
OVOC11247	OVOC_OM4	13110697	13114473	1	WBGene00248056
OVOC11248	OVOC_OM4	13105817	13116095	-1	WBGene00248057
OVOC11249	OVOC_OM4	13116549	13119927	-1	WBGene00248058
OVOC11250	OVOC_OM4	13119132	13121582	-1	WBGene00248059
OVOC11251	OVOC_OM4	13122394	13124830	-1	WBGene00248060
OVOC11252	OVOC_OM4	13124997	13132176	-1	WBGene00248061
OVOC11254	OVOC_OM4	13133446	13139143	1	WBGene00248063
OVOC11255	OVOC_OM4	13142898	13148398	1	WBGene00248064
OVOC11256	OVOC_OM4	13149004	13154227	1	WBGene00248065
OVOC11258	OVOC_OM4	13157893	13170727	1	WBGene00248067
OVOC11260	OVOC_OM4	13186464	13189396	1	WBGene00248069
OVOC11262	OVOC_OM4	13196053	13205905	1	WBGene00248071
OVOC11263	OVOC_OM4	13206871	13210195	1	WBGene00248072
OVOC11264	OVOC_OM4	13223481	13227844	1	WBGene00248073
OVOC11266	OVOC_OM4	13242288	13248022	1	WBGene00248075
OVOC11267	OVOC_OM4	13250842	13256232	1	WBGene00248076
OVOC11268	OVOC_OM4	13257522	13261247	1	WBGene00248077
OVOC11269	OVOC_OM4	13262100	13266459	-1	WBGene00248078
OVOC11270	OVOC_OM4	13269669	13273268	-1	WBGene00248079
OVOC11271	OVOC_OM4	13274446	13275887	1	WBGene00248080
OVOC11275	OVOC_OM4	13304365	13311686	1	WBGene00248084
OVOC11276	OVOC_OM4	13312526	13314447	-1	WBGene00248085
OVOC11277	OVOC_OM4	13316270	13319212	-1	WBGene00248086
OVOC11278	OVOC_OM4	13319255	13324910	-1	WBGene00248087
OVOC11279	OVOC_OM4	13325897	13330031	-1	WBGene00248088
OVOC11280	OVOC_OM4	13332932	13337042	1	WBGene00248089
OVOC11281	OVOC_OM4	13337554	13340297	-1	WBGene00248090
OVOC11282	OVOC_OM4	13343434	13346953	-1	WBGene00248091
OVOC11283	OVOC_OM4	13346930	13349507	-1	WBGene00248092
OVOC11284	OVOC_OM4	13352648	13356314	1	WBGene00248093
OVOC11285	OVOC_OM4	13358249	13363560	-1	WBGene00248094
OVOC11287	OVOC_OM4	13380819	13391456	1	WBGene00248096
OVOC11288	OVOC_OM4	13401852	13404011	1	WBGene00248097
OVOC11289	OVOC_OM4	13405183	13419071	-1	WBGene00248098
OVOC11294	OVOC_OM4	13421236	13438597	-1	WBGene00248103
OVOC11295	OVOC_OM4	13439171	13442673	-1	WBGene00248104
OVOC11296	OVOC_OM4	13450889	13455770	1	WBGene00248105
OVOC11298	OVOC_OM4	13463170	13467677	1	WBGene00248107
OVOC11299	OVOC_OM4	13469233	13484991	1	WBGene00248108
OVOC11304	OVOC_OM4	13518039	13519948	-1	WBGene00248113
OVOC11305	OVOC_OM4	13539868	13542006	-1	WBGene00248114
OVOC11307	OVOC_OM4	13544757	13548952	1	WBGene00248116
OVOC11309	OVOC_OM4	13565158	13574379	1	WBGene00248118
OVOC11310	OVOC_OM4	13575722	13579946	1	WBGene00248119
OVOC11314	OVOC_OM4	13597816	13602191	1	WBGene00248123
OVOC11315	OVOC_OM4	13623139	13629859	-1	WBGene00248124
OVOC11320	OVOC_OM4	13669540	13681232	-1	WBGene00248129
OVOC11322	OVOC_OM4	13688089	13692165	-1	WBGene00248131
OVOC11325	OVOC_OM4	13727096	13731595	1	WBGene00248134
OVOC11326	OVOC_OM4	13738180	13741896	-1	WBGene00248135
OVOC11327	OVOC_OM4	13742470	13747193	-1	WBGene00248136
OVOC11331	OVOC_OM4	13770377	13779324	-1	WBGene00248140
OVOC11332	OVOC_OM4	13794727	13806730	-1	WBGene00248141
OVOC11334	OVOC_OM4	13822601	13824039	-1	WBGene00248143
OVOC11336	OVOC_OM4	13832477	13840364	1	WBGene00248145
OVOC11340	OVOC_OM4	13877347	13880583	-1	WBGene00248149
OVOC11342	OVOC_OM4	13898085	13901695	1	WBGene00248151
OVOC11344	OVOC_OM4	13907867	13912776	-1	WBGene00248153
OVOC11345	OVOC_OM4	13927154	13930948	-1	WBGene00248154
OVOC11347	OVOC_OM4	13934550	13940477	-1	WBGene00248156
OVOC11349	OVOC_OM4	13948851	13956213	1	WBGene00248158
OVOC11352	OVOC_OM4	13974862	14028397	1	WBGene00248161
OVOC11359	OVOC_OM4	14032501	14045138	1	WBGene00248168
OVOC11364	OVOC_OM4	14048019	14050930	1	WBGene00248173
OVOC11365	OVOC_OM4	14051166	14066000	1	WBGene00248174
OVOC11366	OVOC_OM4	14061998	14073451	-1	WBGene00248175
OVOC11367	OVOC_OM4	14074139	14091680	-1	WBGene00248176
OVOC11368	OVOC_OM4	14092320	14097409	1	WBGene00248177
OVOC11369	OVOC_OM4	14097420	14100637	1	WBGene00248178
OVOC11370	OVOC_OM4	14100613	14104118	-1	WBGene00248179
OVOC11374	OVOC_OM4	14117117	14121017	1	WBGene00248183
OVOC11375	OVOC_OM4	14124118	14126277	-1	WBGene00248184
OVOC11377	OVOC_OM4	14136523	14141306	1	WBGene00248186
OVOC11381	OVOC_OM4	14154041	14162673	-1	WBGene00248190
OVOC11382	OVOC_OM4	14164580	14171263	1	WBGene00248191
OVOC11383	OVOC_OM4	14171436	14173031	-1	WBGene00248192
OVOC11386	OVOC_OM4	14193700	14199097	-1	WBGene00248195
OVOC11387	OVOC_OM4	14203119	14205254	1	WBGene00248196
OVOC11389	OVOC_OM4	14214319	14227267	-1	WBGene00248198
OVOC11391	OVOC_OM4	14238987	14243510	1	WBGene00248200
OVOC11392	OVOC_OM4	14245098	14256414	-1	WBGene00248201
OVOC11396	OVOC_OM4	14289236	14310115	1	WBGene00248205
OVOC11397	OVOC_OM4	14310996	14317598	-1	WBGene00248206
OVOC11398	OVOC_OM4	14333807	14355926	1	WBGene00248207
OVOC11402	OVOC_OM4	14358106	14363189	-1	WBGene00248211
OVOC11404	OVOC_OM4	14367987	14375080	-1	WBGene00248213
OVOC11405	OVOC_OM4	14376221	14380907	-1	WBGene00248214
OVOC11407	OVOC_OM4	14388675	14395250	-1	WBGene00248216
OVOC11408	OVOC_OM4	14396830	14404775	1	WBGene00248217
OVOC11409	OVOC_OM4	14408187	14423385	1	WBGene00248218
OVOC11410	OVOC_OM4	14423386	14426061	-1	WBGene00248219
OVOC11411	OVOC_OM4	14427926	14429227	-1	WBGene00248220
OVOC11413	OVOC_OM4	14431194	14439738	-1	WBGene00248222
OVOC11414	OVOC_OM4	14442788	14450842	1	WBGene00248223
OVOC11416	OVOC_OM4	14452124	14456341	1	WBGene00248225
OVOC11417	OVOC_OM4	14452086	14463009	-1	WBGene00248226
OVOC11418	OVOC_OM4	14471397	14481556	1	WBGene00248227
OVOC11422	OVOC_OM4	14493858	14502568	1	WBGene00248231
OVOC11423	OVOC_OM4	14503258	14508419	-1	WBGene00248232
OVOC11424	OVOC_OM4	14509111	14513025	-1	WBGene00248233
OVOC11426	OVOC_OM4	14530508	14549086	1	WBGene00248235
OVOC11428	OVOC_OM4	14542917	14549064	-1	WBGene00248237
OVOC11429	OVOC_OM4	14555557	14559328	1	WBGene00248238
OVOC11431	OVOC_OM4	14589781	14595385	1	WBGene00248240
OVOC11433	OVOC_OM4	14605424	14614783	1	WBGene00248242
OVOC11435	OVOC_OM4	14624677	14630723	1	WBGene00248244
OVOC11437	OVOC_OM4	14635995	14639104	1	WBGene00248246
OVOC11440	OVOC_OM4	14646422	14649565	-1	WBGene00248249
OVOC11445	OVOC_OM4	14658018	14666658	1	WBGene00248254
OVOC11446	OVOC_OM4	14666908	14668278	-1	WBGene00248255
OVOC11447	OVOC_OM4	14668279	14671047	1	WBGene00248256
OVOC11448	OVOC_OM4	14671048	14672741	1	WBGene00248257
OVOC11449	OVOC_OM4	14672924	14676056	1	WBGene00248258
OVOC11450	OVOC_OM4	14676701	14684113	-1	WBGene00248259
OVOC11452	OVOC_OM4	14690022	14695714	-1	WBGene00248261
OVOC11454	OVOC_OM4	14699917	14703901	-1	WBGene00248263
OVOC11456	OVOC_OM4	14715497	14722118	1	WBGene00248265
OVOC11458	OVOC_OM4	14729217	14763486	-1	WBGene00248267
OVOC11459	OVOC_OM4	14746939	14755561	1	WBGene00248268
OVOC11465	OVOC_OM4	14783767	14793679	-1	WBGene00248274
OVOC11467	OVOC_OM4	14796790	14801579	1	WBGene00248276
OVOC11468	OVOC_OM4	14802256	14809706	1	WBGene00248277
OVOC11469	OVOC_OM4	14810446	14811689	1	WBGene00248278
OVOC11470	OVOC_OM4	14820737	14823283	-1	WBGene00248279
OVOC11472	OVOC_OM4	14837309	14855913	-1	WBGene00248281
OVOC11478	OVOC_OM4	14882742	14883819	1	WBGene00248287
OVOC11480	OVOC_OM4	14893150	14904323	1	WBGene00248289
OVOC11483	OVOC_OM4	14913908	14921363	-1	WBGene00248292
OVOC11485	OVOC_OM4	14930623	14938762	-1	WBGene00248294
OVOC11486	OVOC_OM4	14940045	14943397	1	WBGene00248295
OVOC11487	OVOC_OM4	14945664	14947969	1	WBGene00248296
OVOC11489	OVOC_OM4	14954551	14957430	-1	WBGene00248298
OVOC11490	OVOC_OM4	14960372	14969017	1	WBGene00248299
OVOC11492	OVOC_OM4	14969425	14972739	-1	WBGene00248301
OVOC11496	OVOC_OM4	14990392	14994859	1	WBGene00248305
OVOC11497	OVOC_OM4	14997107	15004456	1	WBGene00248306
OVOC11498	OVOC_OM4	15004822	15008109	1	WBGene00248307
OVOC11499	OVOC_OM4	15012877	15015731	1	WBGene00248308
OVOC11500	OVOC_OM4	15016117	15025612	-1	WBGene00248309
OVOC11503	OVOC_OM4	15036649	15053713	-1	WBGene00248312
OVOC11505	OVOC_OM4	15062809	15064888	-1	WBGene00248314
OVOC11511	OVOC_OM4	15098839	15103615	1	WBGene00248320
OVOC11512	OVOC_OM4	15107303	15118081	1	WBGene00248321
OVOC11517	OVOC_OM4	15134517	15135997	-1	WBGene00248326
OVOC11520	OVOC_OM4	15149348	15154754	-1	WBGene00248329
OVOC11521	OVOC_OM4	15155101	15157718	1	WBGene00248330
OVOC11522	OVOC_OM4	15158709	15163111	1	WBGene00248331
OVOC11523	OVOC_OM4	15163087	15167302	-1	WBGene00248332
OVOC11530	OVOC_OM4	15228360	15236234	-1	WBGene00248339
OVOC11531	OVOC_OM4	15236254	15240774	1	WBGene00248340
OVOC11532	OVOC_OM4	15243213	15247926	-1	WBGene00248341
OVOC11533	OVOC_OM4	15249200	15253237	1	WBGene00248342
OVOC11534	OVOC_OM4	15259638	15261901	1	WBGene00248343
OVOC11535	OVOC_OM4	15265377	15268200	1	WBGene00248344
OVOC11537	OVOC_OM4	15272432	15283701	1	WBGene00248346
OVOC11542	OVOC_OM4	15309261	15313439	1	WBGene00248351
OVOC11544	OVOC_OM4	15319705	15322734	-1	WBGene00248353
OVOC11545	OVOC_OM4	15325304	15330626	1	WBGene00248354
OVOC11546	OVOC_OM4	15331859	15341086	-1	WBGene00248355
OVOC11547	OVOC_OM4	15345425	15348603	1	WBGene00248356
OVOC11548	OVOC_OM4	15350181	15356933	1	WBGene00248357
OVOC11550	OVOC_OM4	15375389	15381395	1	WBGene00248359
OVOC11552	OVOC_OM4	15386488	15389838	-1	WBGene00248361
OVOC11553	OVOC_OM4	15390171	15396778	1	WBGene00248362
OVOC11554	OVOC_OM4	15398647	15400747	1	WBGene00248363
OVOC11555	OVOC_OM4	15400861	15404229	-1	WBGene00248364
OVOC11556	OVOC_OM4	15407109	15411746	-1	WBGene00248365
OVOC11557	OVOC_OM4	15411901	15413816	1	WBGene00248366
OVOC11558	OVOC_OM4	15415126	15418225	1	WBGene00248367
OVOC11561	OVOC_OM4	15424436	15439159	-1	WBGene00248370
OVOC11565	OVOC_OM4	15517393	15523154	1	WBGene00248374
OVOC11566	OVOC_OM4	15535147	15544372	1	WBGene00248375
OVOC11567	OVOC_OM4	15547763	15555880	-1	WBGene00248376
OVOC11568	OVOC_OM4	15556812	15559494	1	WBGene00248377
OVOC11569	OVOC_OM4	15559840	15561432	1	WBGene00248378
OVOC11575	OVOC_OM4	15598797	15601115	1	WBGene00248384
OVOC11586	OVOC_OM4	15657130	15669760	-1	WBGene00248395
OVOC11587	OVOC_OM4	15670968	15676608	1	WBGene00248396
OVOC11588	OVOC_OM4	15676608	15681362	1	WBGene00248397
OVOC11589	OVOC_OM4	15681934	15688929	-1	WBGene00248398
OVOC11590	OVOC_OM4	15697016	15707188	1	WBGene00248399
OVOC11591	OVOC_OM4	15710277	15712412	1	WBGene00248400
OVOC11592	OVOC_OM4	15713141	15716599	1	WBGene00248401
OVOC11593	OVOC_OM4	15716620	15719187	-1	WBGene00248402
OVOC11594	OVOC_OM4	15719563	15725546	1	WBGene00248403
OVOC11595	OVOC_OM4	15726645	15735800	-1	WBGene00248404
OVOC11596	OVOC_OM4	15741451	15748038	-1	WBGene00248405
OVOC11602	OVOC_OM4	15778792	15785418	1	WBGene00248411
OVOC11603	OVOC_OM4	15790392	15802088	1	WBGene00248412
OVOC11606	OVOC_OM4	15812531	15822620	-1	WBGene00248415
OVOC11608	OVOC_OM4	15824356	15827217	-1	WBGene00248417
OVOC11609	OVOC_OM4	15829124	15833758	-1	WBGene00248418
OVOC11611	OVOC_OM4	15849866	15861431	1	WBGene00248420
OVOC11616	OVOC_OM4	15912851	15918939	1	WBGene00248425
OVOC11617	OVOC_OM4	15921277	15942321	-1	WBGene00248426
OVOC11618	OVOC_OM4	15943911	15955200	1	WBGene00248427
OVOC11619	OVOC_OM4	15959271	15968329	-1	WBGene00248428
OVOC11620	OVOC_OM4	15973731	15980681	-1	WBGene00248429
OVOC11621	OVOC_OM4	15981722	15986637	1	WBGene00248430
OVOC11622	OVOC_OM4	15989220	15997679	-1	WBGene00248431
OVOC11625	OVOC_OM4	16016458	16035241	1	WBGene00248434
OVOC11628	OVOC_OM1a	10682	14509	-1	WBGene00248437
OVOC11629	OVOC_OM1a	17566	24981	-1	WBGene00248438
OVOC11630	OVOC_OM1a	39633	44134	-1	WBGene00248439
OVOC11631	OVOC_OM1a	44950	54666	-1	WBGene00248440
OVOC11632	OVOC_OM1a	57297	60788	1	WBGene00248441
OVOC11635	OVOC_OM1a	73210	77757	-1	WBGene00248444
OVOC11636	OVOC_OM1a	80381	87890	1	WBGene00248445
OVOC11637	OVOC_OM1a	91997	98657	1	WBGene00248446
OVOC11639	OVOC_OM1a	102303	105807	1	WBGene00248448
OVOC11643	OVOC_OM1a	121826	129318	1	WBGene00248452
OVOC11645	OVOC_OM1a	134760	136342	-1	WBGene00248454
OVOC11646	OVOC_OM1a	137217	144915	-1	WBGene00248455
OVOC11647	OVOC_OM1a	145811	148555	-1	WBGene00248456
OVOC11648	OVOC_OM1a	151847	158597	-1	WBGene00248457
OVOC11649	OVOC_OM1a	159037	163445	1	WBGene00248458
OVOC11650	OVOC_OM1a	165281	213208	-1	WBGene00248459
OVOC11652	OVOC_OM1a	204623	209679	1	WBGene00248461
OVOC11659	OVOC_OM1a	292077	301241	-1	WBGene00248468
OVOC11663	OVOC_OM1a	333695	343166	1	WBGene00248472
OVOC11667	OVOC_OM1a	361764	371895	1	WBGene00248476
OVOC11668	OVOC_OM1a	381003	387160	1	WBGene00248477
OVOC11682	OVOC_OM1a	463385	471823	-1	WBGene00248491
OVOC11683	OVOC_OM1a	483572	487709	-1	WBGene00248492
OVOC11684	OVOC_OM1a	496203	501513	1	WBGene00248493
OVOC11685	OVOC_OM1a	507729	510961	1	WBGene00248494
OVOC11687	OVOC_OM1a	517957	521096	1	WBGene00248496
OVOC11688	OVOC_OM1a	521499	522640	-1	WBGene00248497
OVOC11692	OVOC_OM1a	578812	599392	1	WBGene00248501
OVOC11693	OVOC_OM1a	603550	609510	1	WBGene00248502
OVOC11694	OVOC_OM1a	615315	627881	1	WBGene00248503
OVOC11698	OVOC_OM1a	663219	665977	1	WBGene00248507
OVOC11699	OVOC_OM1a	666092	669153	-1	WBGene00248508
OVOC11701	OVOC_OM1a	669871	671837	-1	WBGene00248510
OVOC11702	OVOC_OM1a	672497	674096	-1	WBGene00248511
OVOC11703	OVOC_OM1a	674428	686597	-1	WBGene00248512
OVOC11704	OVOC_OM1a	688172	692617	1	WBGene00248513
OVOC11705	OVOC_OM1a	693140	693987	-1	WBGene00248514
OVOC11706	OVOC_OM1a	694395	698591	1	WBGene00248515
OVOC11707	OVOC_OM1a	698831	707410	1	WBGene00248516
OVOC11711	OVOC_OM1a	732574	745938	-1	WBGene00248520
OVOC11713	OVOC_OM1a	753887	759320	-1	WBGene00248522
OVOC11716	OVOC_OM1a	784280	786183	-1	WBGene00248525
OVOC11717	OVOC_OM1a	788518	798185	-1	WBGene00248526
OVOC11718	OVOC_OM1a	798309	800435	-1	WBGene00248527
OVOC11722	OVOC_OM1a	838041	864752	1	WBGene00248531
OVOC11726	OVOC_OM1a	918992	926540	-1	WBGene00248535
OVOC11727	OVOC_OM1a	927354	936627	-1	WBGene00248536
OVOC11732	OVOC_OM1a	1022814	1028484	-1	WBGene00248541
OVOC11734	OVOC_OM1a	1060566	1066341	1	WBGene00248543
OVOC11736	OVOC_OM1a	1083111	1085696	1	WBGene00248545
OVOC11740	OVOC_OM1a	1110618	1118178	-1	WBGene00248549
OVOC11741	OVOC_OM1a	1136139	1140966	1	WBGene00248550
OVOC11742	OVOC_OM1a	1143286	1146000	-1	WBGene00248551
OVOC11743	OVOC_OM1a	1145978	1148738	1	WBGene00248552
OVOC11744	OVOC_OM1a	1149676	1153114	-1	WBGene00248553
OVOC11746	OVOC_OM1a	1157041	1159843	1	WBGene00248555
OVOC11747	OVOC_OM1a	1160385	1163506	1	WBGene00248556
OVOC11748	OVOC_OM1a	1164005	1177465	1	WBGene00248557
OVOC11750	OVOC_OM1a	1180338	1185465	1	WBGene00248559
OVOC11752	OVOC_OM1a	1191087	1192750	-1	WBGene00248561
OVOC11753	OVOC_OM1a	1194030	1197310	1	WBGene00248562
OVOC11754	OVOC_OM1a	1197623	1205217	-1	WBGene00248563
OVOC11756	OVOC_OM1a	1222391	1225940	-1	WBGene00248565
OVOC11757	OVOC_OM1a	1227520	1235002	-1	WBGene00248566
OVOC11759	OVOC_OM1a	1261064	1268232	-1	WBGene00248568
OVOC11760	OVOC_OM1a	1285596	1299463	1	WBGene00248569
OVOC11761	OVOC_OM1a	1301240	1313128	1	WBGene00248570
OVOC11762	OVOC_OM1a	1318615	1324828	1	WBGene00248571
OVOC11764	OVOC_OM1a	1336800	1349720	-1	WBGene00248573
OVOC11765	OVOC_OM1a	1349767	1351723	-1	WBGene00248574
OVOC11766	OVOC_OM1a	1352032	1355725	1	WBGene00248575
OVOC11769	OVOC_OM1a	1368118	1371475	-1	WBGene00248578
OVOC11771	OVOC_OM1a	1385398	1393535	-1	WBGene00248580
OVOC11774	OVOC_OM1a	1427210	1440908	1	WBGene00248583
OVOC11776	OVOC_OM1a	1450687	1454711	1	WBGene00248585
OVOC11777	OVOC_OM1a	1457445	1463345	1	WBGene00248586
OVOC11788	OVOC_OM1a	1511990	1513791	-1	WBGene00248597
OVOC11789	OVOC_OM1a	1515187	1520039	1	WBGene00248598
OVOC11790	OVOC_OM1a	1521049	1522773	1	WBGene00248599
OVOC11791	OVOC_OM1a	1523792	1525129	1	WBGene00248600
OVOC11792	OVOC_OM1a	1525573	1528955	-1	WBGene00248601
OVOC11793	OVOC_OM1a	1536855	1539952	-1	WBGene00248602
OVOC11794	OVOC_OM1a	1542451	1546817	-1	WBGene00248603
OVOC11795	OVOC_OM1a	1555822	1560212	-1	WBGene00248604
OVOC11803	OVOC_OM1a	1595596	1602633	-1	WBGene00248612
OVOC11805	OVOC_OM1a	1613174	1617168	1	WBGene00248614
OVOC11807	OVOC_OM1a	1626281	1633236	1	WBGene00248616
OVOC11808	OVOC_OM1a	1635830	1645410	-1	WBGene00248617
OVOC11812	OVOC_OM1a	1672157	1680892	1	WBGene00248621
OVOC11814	OVOC_OM1a	1683025	1699645	1	WBGene00248623
OVOC11818	OVOC_OM1a	1710111	1715736	-1	WBGene00248627
OVOC11819	OVOC_OM1a	1716448	1718837	-1	WBGene00248628
OVOC11820	OVOC_OM1a	1719293	1723888	-1	WBGene00248629
OVOC11822	OVOC_OM1a	1728472	1734003	1	WBGene00248631
OVOC11825	OVOC_OM1a	1745280	1751205	-1	WBGene00248634
OVOC11828	OVOC_OM1a	1755733	1764191	-1	WBGene00248637
OVOC11831	OVOC_OM1a	1765876	1769116	1	WBGene00248640
OVOC11834	OVOC_OM1a	1800175	1993949	1	WBGene00248643
OVOC11835	OVOC_OM1a	1804802	1820572	-1	WBGene00248644
OVOC11836	OVOC_OM1a	1829126	1830588	-1	WBGene00248645
OVOC11837	OVOC_OM1a	1831906	1836277	1	WBGene00248646
OVOC11839	OVOC_OM1a	1840603	1843084	1	WBGene00248648
OVOC11840	OVOC_OM1a	1843821	1846347	-1	WBGene00248649
OVOC11841	OVOC_OM1a	1847627	1850202	-1	WBGene00248650
OVOC11843	OVOC_OM1a	1887741	1895085	1	WBGene00248652
OVOC11845	OVOC_OM1a	1912439	1934818	1	WBGene00248654
OVOC11848	OVOC_OM1a	1951280	1956790	-1	WBGene00248657
OVOC11849	OVOC_OM1a	1956996	1958535	-1	WBGene00248658
OVOC11850	OVOC_OM1a	1958536	1961558	-1	WBGene00248659
OVOC11851	OVOC_OM1a	1961355	1965593	-1	WBGene00248660
OVOC11852	OVOC_OM1a	1967963	1985620	-1	WBGene00248661
OVOC11853	OVOC_OM1a	1986564	1992738	1	WBGene00248662
OVOC11855	OVOC_OM1a	1997336	2001178	-1	WBGene00248664
OVOC11856	OVOC_OM1a	2005060	2009385	-1	WBGene00248665
OVOC11857	OVOC_OM1a	2009635	2014933	-1	WBGene00248666
OVOC11858	OVOC_OM1a	2015597	2016495	-1	WBGene00248667
OVOC11859	OVOC_OM1a	2022071	2025749	1	WBGene00248668
OVOC11862	OVOC_OM1a	2041063	2044646	-1	WBGene00248671
OVOC11864	OVOC_OM1a	2049668	2051675	-1	WBGene00248673
OVOC11866	OVOC_OM1a	2054850	2057672	1	WBGene00248675
OVOC11868	OVOC_OM1a	2058216	2059799	-1	WBGene00248677
OVOC11870	OVOC_OM1a	2063911	2067742	1	WBGene00248679
OVOC11871	OVOC_OM1a	2069548	2071443	-1	WBGene00248680
OVOC11873	OVOC_OM1a	2072069	2075382	1	WBGene00248682
OVOC11874	OVOC_OM1a	2077087	2083946	1	WBGene00248683
OVOC11875	OVOC_OM1a	2085194	2089845	1	WBGene00248684
OVOC11876	OVOC_OM1a	2091575	2094263	-1	WBGene00248685
OVOC11877	OVOC_OM1a	2099969	2104771	-1	WBGene00248686
OVOC11878	OVOC_OM1a	2106488	2111081	1	WBGene00248687
OVOC11879	OVOC_OM1a	2111180	2121716	1	WBGene00248688
OVOC11881	OVOC_OM1a	2128426	2137463	1	WBGene00248690
OVOC11890	OVOC_OM1a	2218867	2222619	-1	WBGene00248699
OVOC11891	OVOC_OM1a	2223212	2227185	-1	WBGene00248700
OVOC11893	OVOC_OM1a	2238944	2244788	1	WBGene00248702
OVOC11894	OVOC_OM1a	2245665	2256984	-1	WBGene00248703
OVOC11899	OVOC_OM1a	2270732	2277468	-1	WBGene00248708
OVOC11903	OVOC_OM1a	2334320	2338048	1	WBGene00248712
OVOC11904	OVOC_OM1a	2346526	2351618	1	WBGene00248713
OVOC11905	OVOC_OM1a	2358267	2369916	1	WBGene00248714
OVOC11906	OVOC_OM1a	2372116	2378893	-1	WBGene00248715
OVOC11907	OVOC_OM1a	2378894	2381164	1	WBGene00248716
OVOC11908	OVOC_OM1a	2381695	2389901	1	WBGene00248717
OVOC11909	OVOC_OM1a	2390746	2408243	1	WBGene00248718
OVOC11910	OVOC_OM1a	2390383	2410361	-1	WBGene00248719
OVOC11911	OVOC_OM1a	2410366	2413379	-1	WBGene00248720
OVOC11912	OVOC_OM1a	2414375	2419524	-1	WBGene00248721
OVOC11914	OVOC_OM1a	2418678	2425160	-1	WBGene00248723
OVOC11917	OVOC_OM1a	2445186	2450539	-1	WBGene00248726
OVOC11918	OVOC_OM1a	2451619	2458362	-1	WBGene00248727
OVOC11919	OVOC_OM1a	2459045	2462064	-1	WBGene00248728
OVOC11920	OVOC_OM1a	2461659	2463850	1	WBGene00248729
OVOC11921	OVOC_OM1a	2464778	2466285	1	WBGene00248730
OVOC11923	OVOC_OM1a	2469461	2472920	1	WBGene00248732
OVOC11924	OVOC_OM1a	2473956	2477361	-1	WBGene00248733
OVOC11925	OVOC_OM1a	2478149	2482432	-1	WBGene00248734
OVOC11926	OVOC_OM1a	2483141	2488328	1	WBGene00248735
OVOC11928	OVOC_OM1a	2497880	2503281	1	WBGene00248737
OVOC11929	OVOC_OM1a	2504195	2507387	-1	WBGene00248738
OVOC11931	OVOC_OM1a	2520213	2525505	-1	WBGene00248740
OVOC11932	OVOC_OM1a	2522182	2524435	1	WBGene00248741
OVOC11933	OVOC_OM1a	2526353	2527294	1	WBGene00248742
OVOC11935	OVOC_OM1a	2526350	2537998	-1	WBGene00248744
OVOC11936	OVOC_OM1a	2551210	2557248	1	WBGene00248745
OVOC11939	OVOC_OM1a	2571102	2577781	-1	WBGene00248748
OVOC11940	OVOC_OM1a	2586238	2588659	1	WBGene00248749
OVOC11943	OVOC_OM1a	2606748	2613552	1	WBGene00248752
OVOC11944	OVOC_OM1a	2616677	2622064	-1	WBGene00248753
OVOC11945	OVOC_OM1a	2625419	2632790	-1	WBGene00248754
OVOC11946	OVOC_OM1a	2635338	2651488	-1	WBGene00248755
OVOC11948	OVOC_OM1a	2653075	2658298	-1	WBGene00248757
OVOC11952	OVOC_OM1a	2679106	2694093	-1	WBGene00248761
OVOC11954	OVOC_OM1a	2723559	2730487	1	WBGene00248763
OVOC11956	OVOC_OM1a	2738384	2742488	1	WBGene00248765
OVOC11959	OVOC_OM1a	2763828	2768995	1	WBGene00248768
OVOC11963	OVOC_OM1a	2780707	2787625	-1	WBGene00248772
OVOC11965	OVOC_OM1a	2810277	2815712	1	WBGene00248774
OVOC11968	OVOC_OM5	42521	44190	1	WBGene00248777
OVOC11973	OVOC_OM5	85333	86628	-1	WBGene00248782
OVOC11976	OVOC_OM5	95419	97611	-1	WBGene00248785
OVOC11979	OVOC_OM5	107860	108012	-1	WBGene00248788
OVOC11980	OVOC_OM5	110128	118301	-1	WBGene00248789
OVOC11983	OVOC_OM5	140983	146067	-1	WBGene00248792
OVOC11985	OVOC_OM5	151533	155392	-1	WBGene00248794
OVOC11986	OVOC_OM5	163663	168273	1	WBGene00248795
OVOC12000	OVOC_OM5	306995	309753	1	WBGene00248809
OVOC12002	OVOC_OM5	313643	321634	-1	WBGene00248811
OVOC12003	OVOC_OM5	334077	337098	1	WBGene00248812
OVOC12004	OVOC_OM5	338864	342894	1	WBGene00248813
OVOC12005	OVOC_OM5	344437	352381	1	WBGene00248814
OVOC12006	OVOC_OM5	353382	358363	1	WBGene00248815
OVOC12007	OVOC_OM5	359426	365629	-1	WBGene00248816
OVOC12008	OVOC_OM5	367104	377814	-1	WBGene00248817
OVOC12010	OVOC_OM5	392384	398020	-1	WBGene00248819
OVOC12011	OVOC_OM5	398423	402712	-1	WBGene00248820
OVOC12015	OVOC_OM5	369783	425341	-1	WBGene00248824
OVOC12023	OVOC_OM5	507830	514023	1	WBGene00248832
OVOC12024	OVOC_OM5	514741	519845	-1	WBGene00248833
OVOC12025	OVOC_OM5	520430	526515	1	WBGene00248834
OVOC12027	OVOC_OM5	533418	538017	1	WBGene00248836
OVOC12029	OVOC_OM5	542863	546995	-1	WBGene00248838
OVOC12030	OVOC_OM5	553220	557766	-1	WBGene00248839
OVOC12031	OVOC_OM5	575256	577837	-1	WBGene00248840
