WormBase Sequence Name	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Strand	Gene stable ID
H14E04.2	III	2376193	2384840	1	WBGene00019199
H14N18.3	V	8923088	8923936	1	WBGene00019203
H14N18.4	V	8923900	8928938	-1	WBGene00019204
H16O14.1	IV	6040976	6074507	1	WBGene00019205
H17B01.1	II	1504566	1509831	1	WBGene00019207
H17B01.4	II	1489930	1500330	-1	WBGene00019209
H18N23.2	X	17622778	17640743	-1	WBGene00019211
H19M22.3	III	2636405	2642848	1	WBGene00019212
H20J04.2	II	4340151	4350984	1	WBGene00019217
H20J04.3	II	4335707	4338424	1	WBGene00019218
H20J04.4	II	4329023	4334484	1	WBGene00019219
H20J04.5	II	4326720	4328284	1	WBGene00019220
H20J04.6	II	4323256	4324187	1	WBGene00019221
H22K11.2	X	6784411	6787296	1	WBGene00019225
H22K11.4	X	6787256	6789578	-1	WBGene00019227
H23L24.3	IV	8697736	8702699	1	WBGene00019230
H24G06.1	V	9444050	9460639	1	WBGene00019237
H24K24.3	V	911776	916315	1	WBGene00019240
H24K24.4	V	904950	911214	1	WBGene00019241
H27M09.1	I	6851372	6854140	1	WBGene00019245
H27M09.2	I	6850409	6851356	1	WBGene00019246
H28G03.1	X	5216363	5219095	1	WBGene00019249
H35B03.1	IV	5725600	5729727	1	WBGene00019263
H35B03.2	IV	5729658	5732636	-1	WBGene00019264
H41C03.3	II	5845777	5850308	1	WBGene00019270
H42K12.3	X	1311605	1316634	1	WBGene00019272
H43I07.2	V	4199485	4203696	1	WBGene00019275
K01A2.1	II	326262	328224	1	WBGene00019277
K01A2.10	II	321442	323098	-1	WBGene00019284
K01A2.11	II	328564	332513	-1	WBGene00019285
K01A12.3	X	8620570	8625240	-1	WBGene00019287
K02A2.3	II	7425935	7431390	-1	WBGene00019289
K02A6.3	X	8228068	8231934	-1	WBGene00019294
K02B2.3	IV	5937445	5939230	-1	WBGene00019296
K02D7.1	IV	292429	298280	-1	WBGene00019298
K02D10.1	III	8769502	8776141	1	WBGene00019301
K02D10.5	III	8776183	8777895	1	WBGene00019305
K02E10.1	X	2496180	2501001	1	WBGene00019317
K02E10.4	X	2483263	2488296	1	WBGene00019318
K02E10.6	X	2480755	2482911	-1	WBGene00019320
K02F2.2	I	6836375	6838140	1	WBGene00019322
K02F2.3	I	6814511	6834687	1	WBGene00019323
K02F3.10	III	851328	852396	-1	WBGene00019333
K02F3.12	III	856560	860090	1	WBGene00019334
K02F6.5	II	2535417	2536292	1	WBGene00019339
K02F6.8	II	2533445	2534278	-1	WBGene00019342
K02G10.1	X	4707188	4709812	1	WBGene00019344
K02G10.3	X	4673706	4677283	1	WBGene00019345
K02H8.1	X	16986629	17008462	1	WBGene00019347
K02H11.6	V	1533892	1534415	-1	WBGene00019349
K03B4.1	V	4689330	4691611	1	WBGene00019353
K03E5.2	I	3419600	3424211	1	WBGene00019361
K03E5.3	I	3408033	3415238	1	WBGene00019362
K03E6.4	X	1066789	1069033	-1	WBGene00019364
K03E6.7	X	1084214	1088148	-1	WBGene00019365
K03H6.5	IV	1527221	1536398	-1	WBGene00019370
K04C2.2	III	6889749	6895089	1	WBGene00019380
K04E7.1	X	6462029	6463228	1	WBGene00019383
K04F10.1	I	6364886	6366224	1	WBGene00019394
K04F10.2	I	6360844	6364172	1	WBGene00019395
K04F10.7	I	6366331	6368078	1	WBGene00019399
K04G7.4	III	7156032	7158809	-1	WBGene00019401
K04G7.11	III	7161157	7162115	-1	WBGene00019402
K05B2.2	X	4907290	4912323	1	WBGene00019403
K05F1.3	II	5794495	5796185	1	WBGene00019406
K05F1.5	II	5790726	5794402	1	WBGene00019407
K06A1.1	II	6454974	6456440	1	WBGene00019424
K06A1.3	II	6441428	6443921	1	WBGene00019426
K06A1.5	II	6450889	6453391	-1	WBGene00019427
K06A1.6	II	6456522	6467642	-1	WBGene00019428
K06A5.8	I	6474183	6489030	-1	WBGene00019434
K06H7.3	III	8088482	8091730	1	WBGene00019457
K06H7.8	III	8096736	8098216	-1	WBGene00019459
K07A3.3	I	2599979	2602627	1	WBGene00019461
K07B1.4	V	9328970	9331527	1	WBGene00019464
K07B1.5	V	9327145	9333062	-1	WBGene00019465
K07B1.6	V	9338859	9344218	-1	WBGene00019466
K07B1.7	V	9345022	9346962	-1	WBGene00019467
K07C11.9	V	8218279	8221316	-1	WBGene00019481
K07C11.10	V	8226061	8226852	-1	WBGene00019482
K07D4.7	II	4004885	4016072	1	WBGene00019487
K07E8.5	II	650964	654062	1	WBGene00019496
K07E8.7	II	641010	650367	-1	WBGene00019498
K07H8.1	IV	8294690	8297283	1	WBGene00019503
K07H8.2	IV	8291515	8294596	1	WBGene00019504
K07H8.10	IV	8286587	8289531	-1	WBGene00019510
K08B5.1	X	16558444	16562549	1	WBGene00019518
K08B5.2	X	16551166	16553887	-1	WBGene00019519
K08B12.1	V	6259391	6260780	1	WBGene00019520
K08B12.3	V	6235176	6237807	1	WBGene00019522
K08D9.4	V	3198548	3200616	-1	WBGene00019525
K08D12.4	IV	1707296	1708691	1	WBGene00019538
K08F11.3	IV	4706777	4710755	-1	WBGene00019543
K08F11.5	IV	4712825	4715807	-1	WBGene00019544
W07G9.2	IV	3784358	3794044	1	WBGene00019546
K09E2.1	X	8681910	8686146	1	WBGene00019570
K09H9.2	I	3147996	3150349	1	WBGene00019595
K09H11.3	V	5717885	5722089	1	WBGene00019600
K10B2.4	II	6360331	6360959	-1	WBGene00019607
K10B2.5	II	6361159	6365367	-1	WBGene00019608
K10B3.1	X	3135486	3136663	1	WBGene00019609
K10B4.3	II	114429	121222	-1	WBGene00019615
K10C9.3	V	1061595	1067908	1	WBGene00019624
K10D2.1	III	5191131	5196028	1	WBGene00019627
K10D2.2	III	5185920	5188646	1	WBGene00019628
K10D2.3	III	5173922	5180507	1	WBGene00019629
K10F12.4	III	378004	381298	-1	WBGene00019636
K11D12.4	V	5023706	5027723	-1	WBGene00019644
K11D12.5	V	5029324	5030811	-1	WBGene00019645
K11D12.6	V	5034528	5035169	-1	WBGene00019646
K11D12.7	V	5035252	5036464	-1	WBGene00019647
K11D12.11	V	5036572	5038658	-1	WBGene00019650
K11G9.5	V	6685807	6688492	-1	WBGene00019655
K11G12.5	X	6723500	6725668	-1	WBGene00019656
K11H12.1	IV	652130	653421	-1	WBGene00019658
K11H12.8	IV	655353	658604	1	WBGene00019664
K12B6.2	V	6281359	6284865	1	WBGene00019667
K12C11.1	I	1341218	1344692	-1	WBGene00019673
K12C11.3	I	1335321	1336867	1	WBGene00019674
K12D9.1	V	3014485	3016034	1	WBGene00019675
K12H4.3	III	8046034	8047612	1	WBGene00019678
K12H4.4	III	8045017	8045931	1	WBGene00019679
K12H4.5	III	8044481	8044916	1	WBGene00019680
K12H6.6	II	2828594	2831233	-1	WBGene00019686
M01A10.3	I	5549137	5550505	-1	WBGene00019693
M01B12.4	I	3070973	3084874	-1	WBGene00019697
M01B12.5	I	3085011	3096285	-1	WBGene00019698
M01E11.4	I	5566343	5570081	-1	WBGene00019713
M01G5.3	III	1468643	1517993	-1	WBGene00019716
M02B7.2	IV	3803581	3804949	1	WBGene00019724
M02B7.4	IV	3801864	3803426	-1	WBGene00019725
M02B7.5	IV	3807870	3819328	-1	WBGene00019726
M02D8.1	X	8763907	8766280	1	WBGene00019727
M02F4.2	X	3033325	3034303	-1	WBGene00019736
M03A1.3	II	4557787	4559573	1	WBGene00019746
M03A1.6	II	4590952	4601354	-1	WBGene00019747
M03A8.2	X	6809104	6817266	1	WBGene00019748
M03D4.4	IV	6121773	6127302	-1	WBGene00019751
M03E7.5	V	5618291	5620140	-1	WBGene00019757
M03F4.6	X	4964413	4969459	-1	WBGene00019759
M03F4.7	X	4969537	4972281	-1	WBGene00019760
M03F8.3	V	5940024	5943362	1	WBGene00019762
M03F8.5	V	5933662	5936791	-1	WBGene00019764
M4.1	IV	3213764	3219825	1	WBGene00019766
M04F3.1	I	4769694	4771358	1	WBGene00019767
M04F3.4	I	4771348	4773673	-1	WBGene00019770
M04F3.5	I	4773818	4788358	-1	WBGene00019771
M57.2	IV	3527354	3532521	1	WBGene00019778
M60.4	X	8232254	8236316	-1	WBGene00019780
M60.6	X	8248207	8252458	-1	WBGene00019781
M70.4	IV	2253004	2263704	-1	WBGene00019786
M116.5	IV	8414293	8421061	-1	WBGene00019792
R01B10.4	V	6045640	6047908	-1	WBGene00019806
R01B10.5	V	6047922	6051259	-1	WBGene00019807
R01B10.6	V	6051377	6053375	-1	WBGene00019808
R01H2.3	III	7058516	7060597	-1	WBGene00019811
R01H2.5	III	7065439	7067477	-1	WBGene00019813
R02C2.1	V	236750	238192	-1	WBGene00019814
R02C2.2	V	244469	245846	-1	WBGene00019815
R02C2.4	V	254912	257992	-1	WBGene00019816
R02C2.6	V	238963	240362	-1	WBGene00019817
R02D3.2	IV	240451	244129	1	WBGene00019820
R02D3.3	IV	225439	231773	-1	WBGene00019821
R02D3.4	IV	232473	237450	-1	WBGene00019822
R02D3.5	IV	237591	240307	-1	WBGene00019823
R02D3.8	IV	255966	257199	-1	WBGene00019825
R02E12.2	X	4012219	4021956	1	WBGene00019827
R02E12.6	X	4008058	4016185	-1	WBGene00019830
R02F2.2	III	5487642	5498943	1	WBGene00019832
R02F2.9	III	5499190	5499976	1	WBGene00019838
R02F11.1	V	4801094	4802626	1	WBGene00019839
R02F11.3	V	4802647	4805947	-1	WBGene00019841
R02F11.4	V	4810865	4818663	-1	WBGene00019842
R03E9.3	X	6747296	6761738	-1	WBGene00019844
R03G5.5	X	7798955	7799780	-1	WBGene00019846
R03H10.2	II	4155773	4167368	1	WBGene00019855
R04A9.2	X	372235	376900	1	WBGene00019862
R04B3.2	X	2471540	2473718	-1	WBGene00019867
R04B3.3	X	2473758	2476030	-1	WBGene00019868
R04E5.2	X	8812143	8816805	1	WBGene00019869
R05C11.1	IV	2066200	2071741	1	WBGene00019873
R05C11.3	IV	2084034	2091931	1	WBGene00019875
R05D3.2	III	8372255	8375175	1	WBGene00019877
R05D3.3	III	8364078	8366538	1	WBGene00019878
R05D3.5	III	8349121	8349938	1	WBGene00019879
R05D3.9	III	8362408	8368848	-1	WBGene00019882
R05D3.11	III	8375300	8380833	1	WBGene00019883
R05D3.12	III	8380943	8387529	1	WBGene00019884
R05F9.1	II	4905008	4911835	1	WBGene00019888
R05F9.6	II	4889437	4891427	1	WBGene00019890
R05F9.10	II	4902288	4903796	-1	WBGene00019893
R05F9.11	II	4911765	4914218	-1	WBGene00019894
R05G6.1	IV	7539577	7541896	1	WBGene00019896
R05G6.7	IV	7506425	7507891	-1	WBGene00019900
R05G6.10	IV	7517445	7542535	-1	WBGene00019902
R06A10.4	I	1089666	1095796	-1	WBGene00019911
R06B10.5	III	977386	988446	1	WBGene00019915
R07C3.3	II	938849	940683	1	WBGene00019919
R07E4.1	X	5959115	5970158	1	WBGene00019935
R07E4.3	X	5953450	5953815	1	WBGene00019937
R07G3.3	II	7599657	7608014	1	WBGene00019940
R07G3.5	II	7597545	7598752	-1	WBGene00019941
R07G3.8	II	7618238	7620513	-1	WBGene00019944
R08C7.2	IV	4447299	4449897	1	WBGene00019946
R08C7.3	IV	4445990	4446997	1	WBGene00019947
R08C7.8	IV	4433049	4434541	-1	WBGene00019951
R08C7.10	IV	4442399	4445876	-1	WBGene00019953
R08E3.4	X	4805998	4811536	-1	WBGene00019960
R08E5.1	V	3769801	3771518	-1	WBGene00019961
R08E5.3	V	3772021	3775546	1	WBGene00019963
R08F11.4	V	3803845	3805531	-1	WBGene00019968
R09B5.4	V	1462063	1464699	-1	WBGene00019977
R09B5.12	V	1455062	1456646	1	WBGene00019980
R09E12.3	V	773518	774854	1	WBGene00019983
R09F10.3	X	8294625	8296675	1	WBGene00019987
R10A10.2	I	6420660	6421985	-1	WBGene00019993
R10F2.1	III	2910910	2935740	1	WBGene00019994
R10F2.5	III	2923662	2924758	-1	WBGene00019996
R11F4.1	II	4091837	4094349	1	WBGene00020007
R11F4.3	II	4070009	4072920	1	WBGene00020009
R11G1.1	X	3659492	3666879	1	WBGene00020010
R11G1.6	X	3639189	3644896	-1	WBGene00020012
R12B2.2	III	5807052	5809206	1	WBGene00020018
R12C12.6	II	6046286	6047867	-1	WBGene00020026
R12C12.9	II	6023323	6025035	-1	WBGene00020029
R12E2.1	I	4182221	4184992	1	WBGene00020030
R12E2.2	I	4178812	4182158	1	WBGene00020031
R12E2.10	I	4168984	4171589	-1	WBGene00020035
R12E2.11	I	4172433	4173739	-1	WBGene00020036
R12E2.12	I	4173743	4174774	-1	WBGene00020037
R12E2.13	I	4177305	4178447	-1	WBGene00020038
R13A1.8	IV	7218049	7219485	-1	WBGene00020045
R13A5.9	III	7575274	7579411	-1	WBGene00020051
R13F6.5	III	6847390	6849055	-1	WBGene00020066
R13F6.10	III	6865207	6869460	-1	WBGene00020068
R13H7.2	IV	6846129	6859370	-1	WBGene00020069
R13H9.5	IV	5065746	5066987	-1	WBGene00020071
R13H9.6	IV	5067320	5068652	-1	WBGene00020072
R57.1	X	301832	308298	1	WBGene00020082
R57.2	X	297234	299287	1	WBGene00020083
R119.2	I	368370	373445	-1	WBGene00020088
R119.5	I	388470	394415	-1	WBGene00020090
R144.2	III	5024966	5029540	1	WBGene00020092
R144.5	III	4999379	5001336	1	WBGene00020095
R144.6	III	5003197	5004721	-1	WBGene00020096
R144.7	III	5008933	5017860	-1	WBGene00020097
R144.11	III	5007100	5008830	-1	WBGene00020099
R148.1	III	3186700	3192206	1	WBGene00020100
R148.3	III	3175339	3183498	1	WBGene00020102
R148.5	III	3166285	3171198	1	WBGene00020104
R151.1	III	7216526	7221186	1	WBGene00020106
R151.2	III	7209967	7215226	1	WBGene00020107
R151.6	III	7221741	7223129	-1	WBGene00020109
R151.7	III	7223233	7226924	-1	WBGene00020110
R151.8	III	7226820	7229787	-1	WBGene00020111
R151.10	III	7230055	7230941	-1	WBGene00020113
R153.1	II	7627250	7651295	-1	WBGene00020114
R155.1	III	1952014	1961945	-1	WBGene00020115
R173.3	X	7030225	7036084	-1	WBGene00020125
T01A4.1	I	4481203	4508930	1	WBGene00020131
T01B6.1	X	2335684	2348635	1	WBGene00020134
T01B6.3	X	2314896	2319333	-1	WBGene00020135
T01B11.4	IV	8459178	8460327	-1	WBGene00020140
T01C8.1	X	16796087	16803357	1	WBGene00020142
T01C8.2	X	16786438	16787620	1	WBGene00020143
T01C8.5	X	16791347	16793137	-1	WBGene00020146
T01D1.4	II	176997	179093	-1	WBGene00020149
T02B11.6	V	884881	889274	-1	WBGene00020157
T02C5.3	X	2698257	2705859	-1	WBGene00020160
T02G5.3	II	7094159	7099348	1	WBGene00020163
T02G5.7	II	7075614	7077188	1	WBGene00020166
T02G5.12	II	7096349	7098593	-1	WBGene00020168
T02H6.1	II	709381	723699	1	WBGene00020171
T02H6.2	II	702107	708608	1	WBGene00020172
T02H6.11	II	700482	701125	-1	WBGene00020181
T03F1.1	I	3874037	3875995	1	WBGene00020184
T03F1.3	I	3867541	3869109	1	WBGene00020185
T03F1.5	I	3838237	3839899	-1	WBGene00020187
T03F1.7	I	3854169	3859292	-1	WBGene00020189
T03F1.8	I	3859376	3862729	-1	WBGene00020190
T03F1.12	I	3875974	3876711	-1	WBGene00020193
T03G6.1	X	2608228	2609989	1	WBGene00020194
T03G6.3	X	2610826	2615726	-1	WBGene00020195
T03G11.3	X	5174369	5177506	1	WBGene00020196
T03G11.4	X	5165395	5168778	1	WBGene00020197
T04B8.5	II	614767	624543	-1	WBGene00020207
T04C4.1	IV	2222828	2235795	1	WBGene00020208
T04C9.1	III	5993219	6006360	1	WBGene00020209
T04G9.4	X	772353	775371	1	WBGene00020215
T04G9.5	X	767023	768069	-1	WBGene00020216
T05A7.6	II	4668644	4671774	-1	WBGene00020223
T05A7.7	II	4679667	4681324	-1	WBGene00020224
T05A8.4	II	2717522	2725541	-1	WBGene00020230
T05A8.5	II	2731319	2735250	-1	WBGene00020231
T05A12.3	IV	6883576	6887662	-1	WBGene00020234
T05A12.4	IV	6887948	6897777	1	WBGene00020235
T05B11.1	V	7748863	7751368	1	WBGene00020245
T05B11.3	V	7733624	7734911	-1	WBGene00020246
T05C1.1	II	4478613	4480948	1	WBGene00020248
T05C1.3	II	4487694	4489388	-1	WBGene00020250
T05C3.6	V	5490370	5493646	1	WBGene00020256
T05E7.3	I	6188157	6192632	1	WBGene00020259
T05E7.4	I	6192552	6194897	-1	WBGene00020260
T05E8.3	I	5472321	5479438	-1	WBGene00020263
T05H4.1	V	6450898	6452231	1	WBGene00020264
T05H4.4	V	6438913	6440036	1	WBGene00020267
T05H4.5	V	6436578	6437884	1	WBGene00020268
T05H4.6	V	6434130	6436401	1	WBGene00020269
T05H4.10	V	6417495	6424155	-1	WBGene00020273
T05H4.12	V	6426193	6427112	-1	WBGene00020275
T06A1.4	V	1944955	1953349	1	WBGene00020279
T06A4.3	I	763597	770720	1	WBGene00020283
T06A10.1	IV	16855044	16863443	-1	WBGene00020284
T06F4.1	X	4056835	4071493	-1	WBGene00020294
T07A9.1	IV	383701	384936	-1	WBGene00020295
T07A9.8	IV	396545	399095	1	WBGene00020296
T07A9.9	IV	393880	396554	1	WBGene00020297
T07A9.12	IV	410831	415615	1	WBGene00020299
T07A9.13	IV	388084	388733	1	WBGene00020300
T07D1.2	X	2429862	2439158	-1	WBGene00020301
T07D3.4	II	881576	890710	1	WBGene00020307
T07D3.9	II	898043	901164	-1	WBGene00020311
T07F8.2	II	7144607	7147253	1	WBGene00020319
T07F8.4	II	7130525	7132055	-1	WBGene00020320
T07F12.4	X	4896602	4898163	-1	WBGene00020324
T07H6.1	X	6300138	6305211	1	WBGene00020330
T08A9.1	X	7334714	7340224	1	WBGene00020334
T08B1.1	V	1982631	1987045	-1	WBGene00020340
T08B1.4	V	1979435	1982664	1	WBGene00020341
T08B1.6	V	1969528	1974514	1	WBGene00020343
T08B2.5	I	6215669	6219911	1	WBGene00020346
T08B2.7	I	6206955	6211155	-1	WBGene00020347
T08B2.8	I	6211270	6211885	-1	WBGene00020348
T08G2.3	X	17213144	17214929	-1	WBGene00020366
T08H4.3	II	4127848	4134867	-1	WBGene00020368
T08H10.1	V	4483459	4486543	1	WBGene00020369
T09A12.2	IV	8222202	8223459	1	WBGene00020373
T09A12.5	IV	8225674	8226366	1	WBGene00020374
T09B4.1	I	6185462	6188121	1	WBGene00020375
T09B4.4	I	6167940	6168642	1	WBGene00020378
T09B4.6	I	6157473	6159264	-1	WBGene00020380
T09B4.7	I	6160054	6161665	-1	WBGene00020381
T09B4.9	I	6177983	6180840	-1	WBGene00020383
T10B5.3	V	1864181	1868571	-1	WBGene00020389
T10B5.5	V	1872246	1875526	1	WBGene00020391
T10B11.1	I	6951135	6951982	1	WBGene00020397
T10B11.2	I	6931138	6936928	1	WBGene00020398
T10B11.3	I	6926262	6929664	1	WBGene00020399
T10E9.6	I	6529158	6530099	-1	WBGene00020416
T10E9.7	I	6530131	6533031	-1	WBGene00020417
T10E10.4	X	6314529	6322819	-1	WBGene00020421
T10F2.4	III	5169933	5172045	-1	WBGene00020423
T10H9.3	V	6653613	6655449	-1	WBGene00020425
T10H10.2	X	2294750	2298193	1	WBGene00020426
T10H10.3	X	2283998	2287188	-1	WBGene00020427
T12A2.2	III	6248317	6251607	1	WBGene00020437
T12A2.7	III	6244672	6246039	-1	WBGene00020441
T12A2.8	III	6245932	6248234	-1	WBGene00020442
T12A2.15	III	6224491	6229403	-1	WBGene00020443
T12B3.1	IV	7382415	7384752	1	WBGene00020444
T12B3.4	IV	7384756	7388943	-1	WBGene00020447
T12E12.1	IV	5551134	5558820	1	WBGene00020462
T13B5.3	II	1097926	1100819	-1	WBGene00020471
T13B5.8	II	1121018	1123259	-1	WBGene00020475
T13B5.9	II	1101371	1104509	-1	WBGene00020476
T13C2.3	II	6789248	6791782	1	WBGene00020479
T13C2.4	II	6777076	6777889	1	WBGene00020480
T13C2.6	II	6783427	6788255	1	WBGene00020481
T13C5.6	X	6206581	6207626	-1	WBGene00020486
T13G4.2	X	1180284	1187932	1	WBGene00020489
T13G4.3	X	1163153	1177172	1	WBGene00020490
T13G4.4	X	1188453	1190752	-1	WBGene00020491
T13H2.5	X	4596016	4605928	-1	WBGene00020496
T14B4.2	II	6736203	6736793	1	WBGene00020499
T14B4.5	II	6716863	6717868	1	WBGene00020501
T14B4.8	II	6720177	6729302	-1	WBGene00020502
T14B4.9	II	6730207	6733795	-1	WBGene00020503
T14E8.1	X	6553288	6564207	1	WBGene00020504
T14F9.1	X	2237911	2240255	1	WBGene00020507
T14F9.3	X	2221150	2226620	1	WBGene00020509
T14G11.1	X	2688945	2692022	1	WBGene00020510
T15B7.2	V	6839256	6840254	1	WBGene00020517
T17E9.2	III	6114482	6116331	-1	WBGene00020549
T19A5.1	V	8957045	8961935	1	WBGene00020553
T19A5.3	V	8939592	8944063	-1	WBGene00020554
T19B4.1	I	5702156	5706838	1	WBGene00020556
T19B4.3	I	5678638	5679862	1	WBGene00020557
T19C3.2	III	614707	617447	-1	WBGene00020560
T19C3.3	III	610881	614547	-1	WBGene00020561
T19C3.4	III	618246	620254	-1	WBGene00020562
T19C3.5	III	624607	627938	-1	WBGene00020563
T19D7.3	X	656188	658511	1	WBGene00020571
T19D7.4	X	658477	661777	-1	WBGene00020572
T19D12.5	II	6634902	6636163	-1	WBGene00020580
T19D12.9	II	6652339	6654384	-1	WBGene00020583
T19D12.10	II	6655096	6658866	-1	WBGene00020584
T19H12.2	V	4890429	4891422	1	WBGene00020588
T20B5.2	X	9331133	9336632	1	WBGene00020595
T20B5.3	X	9343333	9347430	-1	WBGene00020596
T20B12.1	III	7386229	7391135	1	WBGene00020600
T20B12.3	III	7382115	7383906	1	WBGene00020601
T20B12.7	III	7377854	7379045	-1	WBGene00020604
T20B12.9	III	7391482	7395454	-1	WBGene00020605
T20D4.7	V	3408912	3409519	1	WBGene00020613
T20F5.3	I	3909629	3910544	-1	WBGene00020625
T20F7.6	X	16866069	16869031	-1	WBGene00020633
T20F7.7	X	16878148	16880526	-1	WBGene00020634
T20H4.5	III	7232926	7234202	-1	WBGene00020636
T21D12.3	IV	259970	261683	-1	WBGene00020647
T21D12.9	IV	274570	279940	1	WBGene00020649
T21E3.1	I	3932210	3934813	1	WBGene00020652
T21F2.1	X	16711681	16720658	1	WBGene00020657
T21G5.4	I	6872597	6873755	-1	WBGene00020661
T22B7.4	X	5638582	5641363	-1	WBGene00020673
T22B7.7	X	5651869	5653925	-1	WBGene00020674
T22B11.5	IV	4696982	4704011	-1	WBGene00020679
T22D1.3	IV	6913536	6917110	1	WBGene00020682
T22D1.4	IV	6910683	6912865	1	WBGene00020683
T22D1.10	IV	6917111	6919454	-1	WBGene00020687
T22D1.12	IV	6928942	6937713	-1	WBGene00020689
T22E5.3	X	6385280	6387863	1	WBGene00020691
T22E7.1	I	5768919	5773627	1	WBGene00020693
T22E7.2	I	5764030	5768190	1	WBGene00020694
T22F3.2	V	3586639	3589015	1	WBGene00020695
T22F3.3	V	3579023	3585042	1	WBGene00020696
T22F3.7	V	3597753	3601021	-1	WBGene00020697
T22F3.8	V	3602052	3605425	-1	WBGene00020698
T22F3.10	V	3606818	3610927	-1	WBGene00020699
T22F3.11	V	3612173	3614551	-1	WBGene00020700
T22H9.1	V	359766	363705	1	WBGene00020705
T22H9.2	V	349374	359016	1	WBGene00020706
T22H9.3	V	343428	347623	1	WBGene00020707
T22H9.4	V	334646	336861	-1	WBGene00020708
T23B3.4	I	6687349	6691662	-1	WBGene00020712
T23B12.3	V	8465617	8467159	1	WBGene00020718
T23B12.4	V	8462327	8465569	1	WBGene00020719
T23B12.6	V	8457616	8460419	-1	WBGene00020721
T23B12.8	V	8470013	8471244	-1	WBGene00020722
T23E7.2	X	17671029	17680793	1	WBGene00020732
T23F2.2	X	5496122	5505248	-1	WBGene00020735
T23F2.3	X	5511997	5512327	-1	WBGene00020736
T23F2.4	X	5514798	5515080	-1	WBGene00020737
T23F2.5	X	5516454	5517162	-1	WBGene00020738
T23H2.3	I	6441637	6446465	-1	WBGene00020742
T24A6.7	V	3525274	3526178	1	WBGene00020747
T24A6.8	V	3533003	3535235	-1	WBGene00020748
T24C4.1	III	879860	881506	1	WBGene00020757
T24C4.5	III	877435	879734	-1	WBGene00020761
T24C4.6	III	881443	886789	-1	WBGene00020762
T24D11.1	X	16398958	16417063	-1	WBGene00020770
T24G10.2	III	5440862	5442761	-1	WBGene00020779
T24H7.3	II	6246354	6247334	1	WBGene00020782
T25D3.2	II	154875	156043	-1	WBGene00020796
T25D3.4	II	147241	152825	1	WBGene00020798
T25D10.2	II	6398706	6400940	1	WBGene00020800
T25D10.4	II	6407537	6410281	-1	WBGene00020801
T25F10.3	V	6745039	6748613	1	WBGene00020806
T25F10.6	V	6765560	6768732	-1	WBGene00020808
T25G12.5	X	17215018	17217105	-1	WBGene00020812
T26A5.4	III	6460120	6462222	1	WBGene00020820
T26A5.5	III	6454483	6460014	1	WBGene00020821
T26A5.6	III	6448075	6450696	-1	WBGene00020822
T26A8.4	IV	8428961	8431493	-1	WBGene00020827
T26C12.1	IV	3258910	3263489	1	WBGene00020831
T27A1.4	II	526574	530374	1	WBGene00020836
T27A3.1	I	6122590	6126851	1	WBGene00020838
T27A3.2	I	6110134	6114537	1	WBGene00020839
T27A3.6	I	6105863	6107715	-1	WBGene00020842
T27A10.6	X	3588858	3596497	-1	WBGene00020846
T27C4.1	V	3712779	3715969	-1	WBGene00020854
T27C4.2	V	3727482	3739398	-1	WBGene00020855
T27F7.1	II	4994002	4995607	1	WBGene00020866
T27F7.2	II	4969186	4988934	1	WBGene00020867
T28A11.13	V	3249743	3250205	-1	WBGene00020875
T28B4.1	X	6587898	6596135	1	WBGene00020884
T28C12.4	V	6316932	6326390	1	WBGene00020891
T28C12.5	V	6314176	6316467	1	WBGene00020892
T28D9.3	II	6485677	6488861	1	WBGene00020895
T28D9.7	II	6474338	6482125	-1	WBGene00020897
T28F2.2	I	3637353	3638819	1	WBGene00020901
T28F2.4	I	3631086	3636485	-1	WBGene00020902
T28F2.7	I	3655413	3662183	-1	WBGene00020903
VC5.2	V	7085916	7088854	1	WBGene00020908
W01A11.1	V	6499224	6502428	1	WBGene00020909
W01A11.5	V	6490068	6493921	-1	WBGene00020911
W01B11.2	I	3287336	3293127	1	WBGene00020914
W01B11.3	I	3267094	3269116	1	WBGene00020915
W01C8.5	X	5694475	5697308	-1	WBGene00020921
W02B3.4	III	680634	683418	-1	WBGene00020924
W02B3.7	III	686237	692033	-1	WBGene00020927
W02C12.2	IV	4005477	4007848	-1	WBGene00020929
W02C12.3	IV	4014799	4028127	-1	WBGene00020930
W02D3.1	I	6741274	6741877	1	WBGene00020931
W02D3.2	I	6736680	6741175	1	WBGene00020932
W02D3.10	I	6745991	6753031	-1	WBGene00020935
W02D3.11	I	6753219	6756348	-1	WBGene00020936
W02D3.12	I	6741984	6742358	1	WBGene00020937
W02F12.2	V	6695147	6697652	-1	WBGene00020947
W02F12.4	V	6704551	6706932	-1	WBGene00020949
W02F12.5	V	6707058	6709101	-1	WBGene00020950
W02F12.6	V	6709579	6710679	-1	WBGene00020951
W02G9.2	V	2671464	2688500	1	WBGene00020952
W02G9.3	V	2672986	2674026	1	WBGene00020953
W02G9.5	V	2653079	2662655	1	WBGene00020955
W02H5.2	V	2638843	2646620	1	WBGene00020957
W02H5.8	V	2647037	2652712	-1	WBGene00020962
W03A5.1	III	5407888	5413177	1	WBGene00020966
W03A5.4	III	5431407	5434467	-1	WBGene00020968
